generation,leftchild,rightchild,abstime,betainit,betashift
625000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.117121,-0.201713
630000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0568066,-0.133747
635000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0507755,-0.140865
640000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.034171,-0.107969
645000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0207587,-0.0999519
650000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0442285,-0.139436
655000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.130772,-0.169075
660000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.130771,-0.179588
665000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0275167,-0.0990473
670000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0154575,-0.0649572
675000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0326918,-0.0750439
680000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0113925,-0.0206329
685000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0366274,-0.104674
690000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0390545,-0.0797936
695000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0346009,-0.106228
695000,Pseudobalistes_flavimarginatus,NA,20.4073,0.356357,0.000898609
700000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0153102,-0.0697669
705000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0352299,-0.0896201
710000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0441964,-0.131113
715000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0225564,-0.0805993
720000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.069033,-0.140777
725000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0409064,-0.12883
725000,Odonus_niger,NA,7.21411,0.145289,0.0716533
730000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0135933,-0.0478405
735000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0183985,-0.0692189
740000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0223168,-0.101952
745000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0315147,-0.105579
745000,Odonus_niger,NA,14.5654,8.51651,0.102534
750000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0121357,-0.0512888
755000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0445588,-0.106108
760000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0329347,-0.0703589
765000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00949118,-0.0627645
770000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.090224,-0.158525
775000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0181641,-0.0847645
780000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.020019,-0.023993
785000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00989096,-0.0326193
785000,Pseudobalistes_naufragium,NA,19.9348,0.915993,0.0223264
785000,Canthidermis_maculata,Canthidermis_sufflamen,10.1457,3.65517,-0.128925
790000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0482428,-0.14571
795000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0433733,-0.12579
800000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0165937,-0.0860288
805000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0339574,-0.0713711
810000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0311404,-0.0928026
815000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00719453,-0.025058
820000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00988468,0.00345899
825000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0272159,-0.0575202
830000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00947453,-0.0353637
835000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0807386,-0.167333
835000,Balistapus_undulatus,NA,11.4019,5.57209,0.0819268
835000,Balistapus_undulatus,NA,19.8115,6.56606,-0.0365747
840000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0152362,-0.0226251
845000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0355938,-0.0960308
850000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0281571,-0.0674327
855000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0124075,-0.0246577
860000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.031366,-0.0729516
865000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0336929,-0.0890994
870000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0258854,-0.079647
875000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.104016,-0.176587
880000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0588617,-0.130685
885000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0838764,-0.176965
890000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0183007,-0.0999854
895000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00710685,-0.0193126
900000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0162172,-0.0369315
905000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0173181,-0.0477729
910000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0129343,-0.0449758
915000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0251626,-0.103978
920000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0302281,-0.0770464
925000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0222262,-0.0705997
930000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0176839,0.0129482
935000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0209357,-0.0606533
940000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.033729,-0.0602788
945000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0146572,-0.0153205
950000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0210724,-0.105633
950000,Melichthys_niger,NA,17.9957,5.28807,0.0791051
955000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0175312,-0.045612
960000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0167034,-0.0575055
965000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0564949,-0.131005
970000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0346103,-0.0810459
975000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0229415,-0.110831
980000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0243959,-0.0876608
980000,Balistoides_conspicillum,NA,20.3859,3.15899,-0.0526918
985000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0413159,-0.104109
990000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0487933,-0.130572
995000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0273694,-0.118329
1000000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0370222,-0.115053
1005000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0611002,-0.115641
1010000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.066601,-0.114273
1015000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0202571,-0.0747308
1020000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0321172,-0.101392
1025000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0317492,-0.0918523
1030000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0318538,-0.0738847
1030000,Odonus_niger,NA,13.1303,1.2054,0.0779897
1035000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0550996,-0.140229
1040000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0835715,-0.131753
1045000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0275189,-0.0986784
1050000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0467217,-0.109102
1055000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0308765,-0.109858
1060000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0387993,-0.12657
1065000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0189897,-0.105881
1070000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0195474,-0.0634773
1075000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0208963,-0.0909632
1080000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0261115,-0.0805173
1085000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0335469,-0.112652
1090000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0363783,-0.0732204
1095000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00709179,0.0695599
1100000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0239831,-0.0599922
1105000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0307212,-0.0693236
1110000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0618058,-0.0896502
1115000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0218953,-0.0725652
1120000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0258005,-0.0722902
1125000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0173593,-0.0145855
1130000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0151311,-0.0476272
1135000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.029211,-0.076444
1140000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0227915,-0.0636725
1145000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0331043,-0.102097
1150000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0755236,-0.118597
1155000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0145996,-0.0363451
1160000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0288607,-0.0896593
1160000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,17.9187,0.135884,-0.0568287
1165000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0294729,-0.0907169
1170000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0134311,-0.0273531
1175000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0328467,-0.135574
1180000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.044238,-0.155947
1185000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0231976,-0.0621528
1190000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0559089,-0.159185
1195000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0636279,-0.128521
1200000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0284454,-0.0576118
1205000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0656887,-0.136464
1210000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.035185,-0.101771
1215000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0162749,-0.0979824
1220000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0504809,-0.146056
1225000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0307122,-0.0872839
1230000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00924367,-0.0231676
1235000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0158495,-0.0391728
1235000,Rhinecanthus_aculeatus,Rhinecanthus_verrucosus,5.87691,0.00443261,0.102639
1235000,Canthidermis_maculata,Canthidermis_sufflamen,11.9893,0.37701,-0.0771907
1240000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0326519,-0.118841
1245000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0462373,-0.12717
1250000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0270904,-0.105688
1255000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0141397,-0.0501793
1255000,Canthidermis_maculata,Canthidermis_sufflamen,17.2214,0.292245,0.00409776
1260000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0276836,-0.121812
1265000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0251114,-0.0967823
1270000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0269903,-0.0765547
1275000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.051936,-0.0765547
1280000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0355351,-0.139101
1285000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0246721,-0.0814037
1290000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0177312,-0.0809085
1295000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0291417,-0.107294
1300000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0444504,-0.094716
1305000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0173773,-0.0606712
1310000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0132113,-0.0151948
1315000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0279631,-0.0722945
1320000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0303681,-0.0636053
1325000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0301017,-0.103803
1330000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0127996,-0.0178733
1335000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00709026,-0.0477512
1335000,Canthidermis_maculata,Canthidermis_sufflamen,14.8596,1.63583,0.0362545
1340000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0458357,-0.0980736
1345000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0210573,-0.0272585
1350000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0326428,-0.0812091
1355000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0153659,-0.0680492
1360000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0300012,-0.128592
1365000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0281977,-0.083713
1370000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0175249,-0.0681336
1375000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0186349,-0.0962599
1380000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0143345,-0.0175229
1385000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0119855,-0.0240382
1390000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0272822,-0.0879341
1395000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00516385,0.0103059
1395000,Canthidermis_maculata,Canthidermis_sufflamen,9.05136,0.144509,-0.0520148
1400000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0252898,-0.0695473
1405000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0154226,-0.0740261
1410000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00598012,0.020743
1415000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00493416,0.00878196
1420000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0303083,-0.126539
1425000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0151594,-0.0328868
1430000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0147419,-0.0249742
1430000,Abalistes_stellaris,NA,15.5378,7.24051,0.0652167
1435000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0223233,-0.0902658
1440000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0094068,-0.0343822
1445000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0112681,-0.0151096
1450000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0148929,-0.0936317
1455000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0310842,-0.10503
1460000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0317469,-0.117949
1465000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00943761,-0.0159481
1470000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.014671,-0.0757845
1475000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.013179,0.0211824
1480000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00801076,-0.0112859
1485000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0186791,-0.107886
1490000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0518255,-0.130413
1495000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0233316,-0.110996
1495000,Canthidermis_maculata,NA,20.3341,4.56375,-0.0274378
1500000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0147576,-0.0329182
1505000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00557383,0.014412
1510000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00496738,0.0337094
1515000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0174728,-0.0590497
1520000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00571867,0.0471204
1525000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0209461,-0.0938073
1530000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0105231,-0.0360196
1535000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0282203,-0.0692305
1540000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00673968,-0.0100456
1545000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0320992,-0.0894726
1550000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0127582,-0.0326394
