generation,leftchild,rightchild,abstime,betainit,betashift
825000,Xanthichthys_ringens,Balistoides_viridescens,6.11832,0.00789146,0.051367
830000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00949913,0.0907608
830000,Balistes_capriscus,Canthidermis_maculata,2.35064,0.0163821,-0.0282812
835000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00794796,0.000406761
835000,Odonus_niger,NA,19.2133,0.0575054,-0.00073156
840000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0091211,0.0613666
845000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0280006,-0.0244779
845000,Rhinecanthus_verrucosus,NA,17.8769,0.00310311,-0.0370308
845000,Pseudobalistes_naufragium,NA,11.0527,0.0718097,-0.0507596
845000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,12.2515,0.0613825,-0.0123387
845000,Melichthys_niger,Xanthichthys_ringens,0.308968,0.0131799,-0.0123575
850000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0250967,-0.0336196
855000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0210836,-0.0433781
855000,Odonus_niger,NA,19.5794,0.00881701,-0.036604
860000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0274247,-0.0210055
860000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,11.9916,0.000519658,0.0330114
865000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0121899,-0.0122646
865000,Odonus_niger,NA,12.3965,0.00931213,0.108818
865000,Odonus_niger,NA,16.9114,0.010375,-0.00944465
865000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,13.9383,0.177358,-0.103702
870000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0262929,-0.0186225
870000,Rhinecanthus_aculeatus,Rhinecanthus_verrucosus,7.33018,0.000758819,0.018385
875000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00824435,0.0101156
875000,Balistes_capriscus,Pseudobalistes_fuscus,3.96392,0.028804,-0.0206004
875000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,18.386,0.0669822,-0.0306528
